FileName,ID_Num,avg_silence_duration.ms.,avg_syllable_duration.ms.,avg_sylls_freq_range.Hz.,avg_sylls_lower_freq.Hz.,avg_sylls_upper_freq.Hz.,bout_duration.ms.,largest_silence_duration.ms.,largest_syllable_duration.ms.,largest_sylls_freq_range.Hz.,max_sylls_freq.Hz.,mean_syllable_stereotypy,min_sylls_freq.Hz.,num_syllable_per_bout_duration.1.ms.,num_syllables,num_syllables_per_num_unique,num_unique_syllables,overall_sylls_freq_range.Hz.,sequential_repetition,smallest_silence_duration.ms.,smallest_syllable_duration.ms.,smallest_sylls_freq_range.Hz.,stdev_silence_duration.ms.,stdev_syllable_duration.ms.,stdev_syllable_stereotypy,stdev_sylls_freq_range.Hz.,syll_correlation_threshold,syllable_pattern,syllable_stereotypy,subspecies
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_308542581-bout-2.gzip,308542581,3.446896353,4.026152652,7.91390234,8.148558316,8.723662281,7.007977617,35.875,60.95833333,3228.070175,6596.491228,4.151085934,3228.070175,-4.443028293,2.564949357,6.5,0.693147181,3415.204678,0.916666667,26.83333333,45.79166667,2105.263158,3.38162618,3.920080573,NA,341.9876559,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[63.50292288],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_308542581-bout-3.gzip,308542581,3.515945514,4.024048759,7.86341666,8.149598357,8.702110467,6.948177193,50.16666667,59.79166667,3228.070175,6456.140351,4.116989985,3134.502924,-4.46327053,2.48490665,4,1.098612289,3368.421053,0.363636364,26.25,51.91666667,2011.695906,6.459310776,2.431129983,6.477731527,366.4566528,53.5,"[0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 10, 1]",[56.79377875 65.95467453],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_310806561-bout-1.gzip,310806561,3.349416639,4.735467187,7.74606189,8.170611547,8.66581483,6.875576381,37.33333333,121.9166667,2619.883041,5941.520468,4.055961533,3087.719298,-4.929666185,1.945910149,1.4,1.609437912,2900.584795,0,14.58333333,98.58333333,2105.263158,7.546599062,7.532414521,NA,176.8254844,53.5,"[0, 1, 2, 3, 2, 5, 2]",[57.74065583],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_310806561-bout-2.gzip,310806561,3.328726246,4.727019019,7.94935657,8.026492299,8.673847001,6.86497825,40.25,125.7083333,3836.25731,5988.304094,4.076330343,1964.912281,-4.919068111,1.945910149,3.5,0.693147181,4070.175439,0.833333333,16.625,91.58333333,2292.397661,8.016678217,10.71613961,NA,538.7618419,53.5,"[0, 1, 1, 1, 1, 1, 1]",[58.92882399],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_310806561-bout-3.gzip,310806561,3.381325307,4.767501598,7.944628429,8.041660521,8.679545023,6.907588598,50.16666667,127.4583333,3087.719298,6035.087719,4.054909868,2947.368421,-4.96167843,1.945910149,3.5,0.693147181,3134.502924,0.666666667,19.25,104.125,2339.181287,11.6614398,8.020770202,7.33908139,255.8374108,53.5,"[0, 1, 1, 1, 1, 0, 0]",[52.49044972 62.86947815],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_311210591-bout-1.gzip,311210591,2.216078639,4.666657181,7.638772733,8.099726527,8.579975786,7.043996538,11.66666667,122.7916667,2152.046784,5426.900585,4.215723129,3181.28655,-4.741411418,2.302585093,3.333333333,1.098612289,2292.397661,0.777777778,7.583333333,100.3333333,1964.912281,1.473646455,6.744447877,NA,73.8068433,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 9]",[67.74313516],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_311210591-bout-3.gzip,311210591,2.518666731,4.636870706,7.59503734,8.094028506,8.559557855,7.042213326,14.29166667,115.5,2105.263158,5333.333333,4.223026323,3181.28655,-4.739628179,2.302585093,5,0.693147181,2198.830409,0.888888889,9.916666667,98,1824.561404,1.509294762,5.347133838,NA,73.97140726,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[68.23968747],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_311643491-bout-1.gzip,311643491,4.130641181,3.698425757,7.207065389,8.350883115,8.610552151,7.063903961,70.29166667,45.9375,1497.076023,5707.602339,4.230162945,4116.959064,-4.578997304,2.48490665,12,0,1684.210526,1,52.5,33.25,1216.374269,4.731060227,4.391522358,NA,84.24202455,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[68.7284302],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_311643491-bout-2.gzip,311643491,3.972362381,3.883101847,7.34707862,8.307602607,8.614804461,7.062280889,63,50.60416667,1590.643275,5614.035088,4.313635858,4023.391813,-4.577374199,2.48490665,6,0.693147181,1684.210526,0.909090909,49,45.20833333,1403.508772,4.393345375,1.666772211,NA,62.55512734,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[74.71163663],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_311643491-bout-3.gzip,311643491,3.986244608,3.924033918,7.460945566,8.270379896,8.621851706,7.089764287,61.10416667,61.6875,1871.345029,5614.035088,4.36399261,3836.25731,-4.604857635,2.48490665,12,0,1871.345029,1,50.75,46.8125,1684.210526,2.984486139,4.127600955,NA,74.19522443,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[78.57020921],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_311973731-bout-1.gzip,311973731,3.443795576,4.443967791,7.565184377,8.326414925,8.701948432,7.51282233,36.45833333,100.3333333,2105.263158,6175.438596,4.162675736,4070.175439,-4.740233609,2.772588722,16,0,2152.046784,1,26.54166667,76.41666667,1824.561404,2.788140393,6.709786226,NA,75.43632981,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[64.24319062],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_311973731-bout-2.gzip,311973731,3.247625238,4.505718107,7.568814145,8.324384083,8.701721538,7.44903736,34.70833333,104.7083333,2058.479532,6128.654971,4.196688893,4070.175439,-4.74098716,2.708050201,15,0,2105.263158,1,14.29166667,80.79166667,1871.345029,5.78396578,6.915988923,NA,58.11078394,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[66.46589059],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_311973731-bout-3.gzip,311973731,3.435640097,4.411029052,7.937494035,8.075490385,8.694209696,7.350275295,52.79166667,87.79166667,2994.152047,6128.654971,4.393403523,2947.368421,-4.711217938,2.63905733,14,0,3228.070175,1,23.625,63.875,2619.883041,8.175876217,5.850815151,NA,132.1421872,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[80.91534806],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_312122201-bout-1.gzip,312122201,2.927676463,3.896730385,7.973907575,8.164046493,8.751946995,7.465869941,29.3125,55.41666667,6736.842105,10479.53216,4.262113894,3274.853801,-4.207773406,3.258096538,26,0,7298.245614,1,11.52083333,45.9375,1590.643275,4.917835019,2.652064009,NA,896.8725448,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[70.95982656],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_312122201-bout-2.gzip,312122201,3.236156211,3.735584112,8.02910896,9.021456982,9.328502803,7.413530672,43.89583333,49.4375,4678.362573,11695.90643,3.849689577,6736.842105,-4.194654852,3.218875825,6.25,1.386294361,5052.631579,0.625,19.97916667,23.33333333,1964.912281,5.829038652,6.084210244,9.432769214,812.563928,53.5,"[0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 0, 0, 2, 21, 0, 2, 24]",[40.30850267 53.64845283],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_312122201-bout-3.gzip,312122201,3.126072305,3.790273782,7.730527597,8.252252511,8.702758345,7.076794572,40.10416667,52.79166667,3368.421053,7485.380117,4.236430037,3274.853801,-4.186422812,2.890371758,6,1.098612289,4304.093567,0.882352941,16.625,26.97916667,1216.374269,5.933537334,5.31353022,NA,497.1873042,53.5,"[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[69.16051013],hyemalis
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_312204341-bout-1.gzip,312204341,3.04830316,4.258858029,7.604793515,8.265377384,8.673847001,6.985294856,30.625,86.33333333,2385.964912,6315.789474,3.975052323,3508.77193,-4.500388188,2.48490665,4,1.098612289,2853.80117,0.454545455,12.54166667,59.79166667,1403.508772,5.395582509,7.991008599,4.165989158,254.2632118,53.5,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 11]",[56.19870237 50.307104  ],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_312204341-bout-2.gzip,312204341,3.32173321,4.175717745,7.497190008,8.259729182,8.634306237,7.072103784,42,81.95833333,2292.397661,5988.304094,3.976592128,3555.555556,-4.507154397,2.564949357,1.444444444,2.197224577,2479.532164,0.166666667,16.04166667,52.5,795.3216374,7.142179802,7.716633323,NA,414.3347049,53.5,"[0, 1, 2, 3, 4, 5, 1, 1, 1, 9, 1, 11, 12]",[53.33496544],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_312204341-bout-3.gzip,312204341,3.134769315,4.270227083,7.66224609,8.232095054,8.672391397,6.924366545,41.125,83.41666667,2900.584795,6128.654971,3.958721938,3087.719298,-4.526471304,2.397895273,1.222222222,2.197224577,3087.719298,0,13.41666667,51.625,1076.023392,7.969613394,8.252765836,NA,597.7928278,53.5,"[0, 1, 2, 3, 4, 3, 6, 7, 3, 9, 10]",[52.39032507],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_312309421-bout-3.gzip,312309421,2.851027581,4.029574533,7.326773353,8.208631889,8.54601363,7.055636346,25.08333333,63.875,2011.695906,5660.818713,4.046001337,3649.122807,-4.28304763,2.772588722,5.333333333,1.098612289,2058.479532,0.333333333,10.5,44.33333333,842.1052632,4.409126163,5.965248876,8.397181096,450.6795632,53.5,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 14, 0]",[51.2306985  63.10610589],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_312526901-bout-1.gzip,312526901,2.937336463,3.576499594,7.253950894,8.35160349,8.63121177,7.120646454,28.29166667,43.75,1684.210526,5847.953216,4.027266885,4070.175439,-3.985152241,3.135494216,11.5,0.693147181,1824.561404,0.909090909,9.625,27.41666667,842.1052632,4.196242883,4.1638149,NA,190.274832,53.5,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[56.10735367],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_312526901-bout-2.gzip,312526901,3.081782541,3.454606492,7.113199253,8.394133099,8.6309395,6.725383721,31.20833333,49.58333333,1543.859649,5847.953216,3.988194162,4116.959064,-3.952795001,2.772588722,3.2,1.609437912,1777.777778,0.533333333,11.95833333,23.04166667,842.1052632,5.481545217,6.694369525,NA,197.3803332,53.5,"[0, 1, 1, 1, 4, 1, 1, 1, 1, 9, 1, 1, 12, 1, 1, 1]",[53.95736305],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_312526901-bout-3.gzip,312526901,3.136037547,3.41316255,7.015618925,8.417294388,8.629048859,7.001093819,30.33333333,44.04166667,1590.643275,5894.736842,3.988700799,4257.309942,-3.956571361,3.044522438,3.5,1.791759469,1684.210526,0.45,11.95833333,19.83333333,514.619883,4.807403601,4.922953843,2.843815271,274.6398262,53.5,"[0, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2, 3, 2, 18, 19, 3]",[55.99558784 51.97382572],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_312543391-bout-1.gzip,312543391,2.935628349,4.59422509,7.875339305,8.017995606,8.634066131,6.827764653,29.16666667,108.2083333,2900.584795,5707.602339,4.223188004,2807.017544,-4.748323146,2.079441542,4,0.693147181,2947.368421,0.857142857,12.54166667,85.75,2058.479532,5.533619889,7.100729251,NA,252.2476119,53.5,"[0, 1, 1, 1, 1, 1, 1, 1]",[68.25072139],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_312543391-bout-2.gzip,312543391,3.217207768,4.545895564,7.703627928,8.123933989,8.620446225,6.833749866,30.91666667,104.125,2853.80117,5801.169591,NA,2853.80117,-4.754308333,2.079441542,1,2.079441542,2994.152047,0,20.41666667,84.875,1637.426901,3.843133608,6.539427032,NA,386.5467375,53.5,"[0, 1, 2, 3, 4, 5, 6, 7]",[],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_312543391-bout-3.gzip,312543391,3.065141725,4.589210166,7.981842026,7.999942067,8.676130108,6.70630187,27.125,105,3321.637427,6128.654971,4.049115987,2760.233918,-4.760391689,1.945910149,3.5,0.693147181,3415.204678,0.333333333,14.58333333,91,2573.099415,4.979733231,5.847552115,7.527445828,313.6680084,53.5,"[0, 1, 0, 1, 0, 0, 0]",[52.02403136 62.66944734],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_313591911-bout-1.gzip,313591911,3.340979995,4.294162622,7.807706053,8.199491057,8.708110392,7.239214974,78.75,91,2994.152047,6409.356725,4.075076494,3321.637427,-4.60015767,2.63905733,2.333333333,1.791759469,3134.502924,0.384615385,14,23.33333333,1076.023392,16.32849154,16.55979961,12.41122998,471.3192116,53.5,"[0, 1, 2, 2, 4, 2, 2, 2, 2, 4, 4, 2, 12, 13]",[50.07891756 67.63104733],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_313787581-bout-1.gzip,313787581,3.323704949,3.682671499,7.617617841,8.081343347,8.56034889,7.021083964,36.45833333,56.29166667,2385.964912,5801.169591,4.035638245,2900.584795,-4.187870648,2.833213344,2.833333333,1.791759469,2947.368421,0.3125,12.83333333,31.20833333,1543.859649,6.098757439,6.332227675,1.299689344,236.3138413,53.5,"[0, 1, 2, 1, 4, 4, 2, 1, 1, 4, 1, 1, 1, 2, 2, 15, 16]",[55.09751176 57.52724085 57.1123073 ],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_313787581-bout-2.gzip,313787581,3.311151101,3.752670913,7.574764014,8.099057855,8.555063465,7.05915217,36.16666667,62.125,2432.748538,5660.818713,4.01802865,2900.584795,-4.225938792,2.833213344,2.833333333,1.791759469,2807.017544,0.375,17.79166667,32.375,1543.859649,5.951715439,8.968593076,4.547324967,266.1640778,53.5,"[0, 1, 2, 3, 3, 3, 6, 7, 3, 3, 7, 3, 3, 3, 7, 3, 3]",[52.37596328 58.80685192],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_313787581-bout-3.gzip,313787581,3.246529139,3.829395943,7.721353221,8.080444598,8.601515229,7.143255505,43.75,70.58333333,2760.233918,6269.005848,3.938942212,2994.152047,-4.252883727,2.890371758,3.6,1.609437912,3321.637427,0.705882353,13.125,21.58333333,1590.643275,9.998298849,11.46995623,1.509164846,341.7430249,53.5,"[0, 1, 2, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3]",[50.29709936 52.43138076],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314094831-bout-1.gzip,314094831,3.463307914,4.467548808,7.784356416,7.874939225,8.515243924,7.055079994,51.74603175,90.79365079,2578.947368,5200.877193,4.100466711,2192.105263,-4.752494899,2.302585093,1.666666667,1.791759469,3051.754386,0,24.44444444,74.6031746,2020.175439,8.537721955,4.81045212,8.732665085,179.4656953,53.5,"[0, 1, 2, 3, 4, 5, 3, 2, 3, 1]",[57.77533846 70.10398614 53.22604231],unknown
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314094831-bout-2.gzip,314094831,3.150638526,4.567319962,7.803843304,7.860124139,8.516965095,7.067333381,42.22222222,104.7619048,2707.894737,5286.842105,4.070290476,2450,-4.764748268,2.302585093,2,1.609437912,2879.824561,0.111111111,15.23809524,81.58730159,1203.508772,8.202082203,7.189617665,2.12121097,443.9208982,53.5,"[0, 1, 2, 3, 2, 5, 2, 3, 2, 2]",[60.0738971  57.07405178],unknown
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314094831-bout-3.gzip,314094831,3.355181144,4.531631852,7.826965721,7.862516705,8.529591646,6.971102614,37.46031746,103.8095238,2836.842105,5243.859649,3.89429276,2407.017544,-4.773877992,2.197224577,3,1.098612289,2879.824561,0.625,17.77777778,85.07936508,2235.087719,5.989228354,7.020109329,NA,236.4035088,53.5,"[0, 0, 0, 3, 4, 0, 0, 0, 0]",[49.12130054],unknown
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314204051-bout-1.gzip,314204051,3.325378545,4.208888967,7.588073813,8.335503014,8.716178856,7.308978599,32.6984127,78.41269841,2321.052632,6447.368421,4.066985087,4040.350877,-4.53638983,2.772588722,4,1.386294361,2450,0.6,17.77777778,61.26984127,1160.526316,4.408340562,5.834673927,2.722631435,294.24152,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 8, 0, 1, 1, 1, 1, 14, 1]",[56.45549318 60.30587548],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314204051-bout-2.gzip,314204051,3.363457054,4.181444119,7.557030008,8.33343903,8.704812581,7.2344291,33.65079365,69.84126984,2149.122807,6275.438596,4.055781308,3997.368421,-4.526378876,2.708050201,15,0,2321.052632,1,24.12698413,59.36507937,1375.438596,2.664805444,2.491608491,NA,222.6727504,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[57.73025047],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314204051-bout-3.gzip,314204051,3.371036037,4.192193947,7.590985023,8.336974685,8.71812701,7.173775855,33.01587302,74.6031746,2149.122807,6275.438596,4.142789113,4083.333333,-4.534718526,2.63905733,7,0.693147181,2235.087719,0.615384615,25.71428571,61.58730159,1719.298246,2.042566324,3.010957464,0.467956121,122.1142742,53.5,"[0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",[63.30912507 62.64733517],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314264081-bout-2.gzip,314264081,3.487346762,4.254311627,7.60440509,8.225056769,8.647092264,6.906128957,36.16666667,85.16666667,2292.397661,5801.169591,4.051907956,3321.637427,-4.603543909,2.302585093,1.428571429,1.945910149,2526.315789,0.333333333,25.66666667,63,1730.994152,3.944095984,6.479990569,0.990256335,181.1250827,53.5,"[0, 1, 1, 3, 4, 4, 6, 6, 8, 9]",[56.5626336  58.53753403 57.42105263],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314704451-bout-1.gzip,314704451,3.23551664,4.522938135,7.751009889,8.284752166,8.73936317,7.460179738,33.33333333,107.9365079,2664.912281,6619.298246,4.024122639,3696.491228,-4.752129502,2.708050201,3,1.609437912,2965.789474,0.5,20.31746032,85.07936508,1977.192982,3.721957129,6.363777686,NA,217.6376896,53.5,"[0, 1, 1, 3, 1, 1, 6, 1, 1, 1, 1, 1, 12, 1, 1]",[55.93121536],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314704451-bout-2.gzip,314704451,3.139890759,4.519518429,7.699596064,8.299517122,8.730109181,7.368590018,31.74603175,106.031746,2836.842105,6834.210526,4.02849379,3954.385965,-4.729532656,2.63905733,2.333333333,1.791759469,2922.807018,0.307692308,13.96825397,75.23809524,1246.491228,6.210324775,7.749050777,4.541160688,629.3681081,53.5,"[0, 1, 2, 3, 3, 5, 3, 5, 3, 3, 3, 3, 5, 13]",[52.96514877 59.38731981],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314704451-bout-3.gzip,314704451,3.173413451,4.505356597,7.518407918,8.312236822,8.677961602,7.28836374,36.82539683,98.41269841,2321.052632,6318.421053,4.064125608,3954.385965,-4.72341434,2.564949357,1.625,2.079441542,2407.017544,0.25,17.46031746,81.9047619,1117.54386,6.049378042,4.858736016,1.850551522,413.3347257,53.5,"[0, 1, 1, 3, 4, 4, 6, 7, 7, 4, 10, 0, 12]",[60.02805049 57.42035742 55.99609173 59.41143809],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314708401-bout-1.gzip,314708401,3.558743651,4.66838508,7.97374234,8.111786561,8.731376643,7.12261061,77.46031746,118.4126984,3223.684211,6619.298246,3.996560658,3137.719298,-4.925386056,2.197224577,1.8,1.609437912,3524.561404,0.375,9.523809524,88.88888889,2621.929825,19.96428983,8.644764334,NA,217.1689512,53.5,"[0, 1, 2, 2, 2, 2, 6, 2, 8]",[54.41069085],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314708401-bout-2.gzip,314708401,3.232538675,4.733130534,8.027487982,8.057105152,8.728619237,6.853952573,34.92063492,123.1746032,3438.596491,6533.333333,3.988180057,2965.789474,-4.90804238,1.945910149,1.75,1.386294361,3610.526316,0.5,17.77777778,97.77777778,2621.929825,6.741579608,8.907765293,NA,306.6693932,53.5,"[0, 1, 2, 3, 3, 3, 3]",[53.95660201],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314708401-bout-3.gzip,314708401,3.394117706,4.699036322,7.932979085,8.095277725,8.703454346,6.853952573,38.0952381,113.968254,3094.736842,6318.421053,4.102142459,3223.684211,-4.90804238,1.945910149,1.4,1.609437912,3137.719298,0.166666667,22.85714286,105.3968254,2106.140351,6.2352202,3.651943688,3.742425107,325.8631237,53.5,"[0, 1, 1, 3, 0, 5, 6]",[57.82340862 63.11599697],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314708421-bout-1.gzip,314708421,3.48635519,4.31604407,7.856650603,8.278620212,8.776264099,7.047931214,77.14285714,107.3015873,3309.649123,6748.245614,4.131819673,3395.614035,-4.650035971,2.397895273,1.1,2.302585093,3395.614035,0,6.031746032,55.55555556,1461.403509,19.66002581,16.55576377,NA,463.9137512,53.5,"[0, 1, 2, 3, 4, 5, 6, 7, 4, 9, 10]",[62.29116945],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314708421-bout-2.gzip,314708421,3.306944843,4.302975499,7.819907906,8.303268152,8.777052504,7.161289464,38.0952381,96.19047619,3051.754386,6791.22807,3.967704829,3610.526316,-4.596340086,2.564949357,1.181818182,2.397895273,3223.684211,0.166666667,13.65079365,53.01587302,1891.22807,8.823714894,13.11988775,NA,338.1991643,53.5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 8, 8, 11, 12]",[52.86306175],caniceps
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314708891-bout-2.gzip,314708891,3.678408154,4.47371996,8.044613147,8.141116542,8.780007197,6.886063368,44.91666667,93.625,3368.421053,6783.625731,3.973351387,3181.28655,-4.806621842,2.079441542,2,1.386294361,3649.122807,0,28.29166667,78.45833333,2526.315789,5.265409484,5.08284236,5.880185455,296.8746645,53.5,"[0, 1, 2, 1, 4, 1, 2, 1]",[49.00448141 57.32031943],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314708891-bout-3.gzip,314708891,3.550126117,4.510503318,8.135992705,8.051882885,8.780806238,7.000562329,42.875,105.5833333,3883.040936,6549.707602,4.061276511,2713.450292,-4.80333775,2.197224577,4.5,0.693147181,3883.040936,0.75,22.75,84.875,3274.853801,7.21701368,6.850200783,NA,184.1873187,53.5,"[0, 0, 2, 0, 0, 0, 0, 0, 0]",[58.04836315],oreganus
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_314772891-bout-1.gzip,314772891,3.160851985,4.240126992,7.957317461,8.148095727,8.742958385,7.408858796,38.5,83.41666667,3321.637427,6736.842105,4.070903383,3321.637427,-4.518487021,2.890371758,9,0.693147181,3461.988304,0.941176471,12.54166667,52.79166667,1637.426901,6.543743621,8.040072736,NA,525.0154874,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[58.60988584],hyemalis
