FileName,ID_Num,avg_silence_duration(ms),avg_syllable_duration(ms),avg_sylls_freq_range(Hz),avg_sylls_lower_freq(Hz),avg_sylls_upper_freq(Hz),bout_duration(ms),largest_silence_duration(ms),largest_syllable_duration(ms),largest_sylls_freq_range(Hz),max_sylls_freq(Hz),mean_syllable_stereotypy,min_sylls_freq(Hz),num_syllable_per_bout_duration(1/ms),num_syllables,num_syllables_per_num_unique,num_unique_syllables,overall_sylls_freq_range(Hz),sequential_repetition,smallest_silence_duration(ms),smallest_syllable_duration(ms),smallest_sylls_freq_range(Hz),stdev_silence_duration(ms),stdev_syllable_duration(ms),stdev_syllable_stereotypy,stdev_sylls_freq_range(Hz),syll_correlation_threshold,syllable_pattern,syllable_stereotypy,subspecies,latitude,longitude
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15220_44k seg 1.gzip,15220,20.574452,62.26551227,2690.311005,3860.606061,6507.934609,1801.904762,24.76190476,63.80952381,2879.824561,6619.298246,81.41698,3782.45614,0.012209302,22,22,1,2879.824561,1,17.77777778,60,2364.035088,2.364214282,0.95638089,,120.5984959,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[81.41698],hyemalis,43.973126,-73.832108
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15221_44k seg 1.gzip,15221,23.13797314,35.70840682,2249.415205,3120.207927,5326.640676,1565.714286,27.3015873,37.46031746,2664.912281,5329.824561,88.09049204,2621.929825,0.017244526,27,27,1,2750.877193,1,21.26984127,33.65079365,2149.122807,1.589400322,1.135679435,,117.4100897,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[88.09049204],hyemalis,44.274408,-73.976512
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15222_44k seg 1.gzip,15222,22.77777778,73.01587302,3003.996101,3491.130604,6452.14425,839.3650794,25.3968254,82.53968254,3524.561404,6877.192982,76.61532972,3352.631579,0.01072239,9,4.5,2,3567.54386,0.75,12.38095238,41.26984127,945.6140351,4.288652726,12.38603884,,809.4078245,53.5,"[0, 0, 0, 0, 0, 0, 0, 7, 0]",[76.61532972],hyemalis,44.543816,-72.814258
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15223_44k seg 1.gzip,15223,15.67649282,64.18470418,2266.347687,2727.432217,4950.797448,1741.269841,18.73015873,68.57142857,2492.982456,5114.912281,76.22291947,2578.947368,0.012634458,22,22,1,2578.947368,1,12.38095238,58.73015873,2106.140351,1.672254248,1.794854715,,96.73378242,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[76.22291947],hyemalis,44.779883,-68.368404
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15224_44k-2 seg 1.gzip,15224,20.67724868,82.55952381,4440.625,2420.449561,6818.092105,1631.111111,26.03174603,87.61904762,4942.982456,7650.877193,60.63905164,2278.070175,0.009809264,16,8,2,5415.789474,0.933333333,14.28571429,61.9047619,4169.298246,4.532440613,6.344409564,,239.4287426,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[60.63905164],hyemalis,46.380172,-83.359241
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15225_44k seg 1.gzip,15225,39.97113997,43.06418219,1751.067887,3731.998474,5440.083905,1869.84127,43.80952381,47.3015873,1891.22807,5544.736842,82.73793782,3610.526316,0.012300509,23,23,1,1977.192982,1,37.77777778,40.31746032,1332.45614,1.779475194,1.415229329,,152.9120223,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[82.73793782],hyemalis,48.315077,-79.879293
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15227_44k-2 seg 1.gzip,15227,24.42577031,61.7989418,3116.22807,3149.658869,6222.904483,1527.619048,27.93650794,62.85714286,3481.578947,6361.403509,82.89457924,2664.912281,0.011783042,18,18,1,3739.473684,1,21.9047619,60.31746032,2836.842105,2.067976166,0.680005283,,178.2911159,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[82.89457924],hyemalis,51.278821,-80.649262
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15228_44k seg 1.gzip,15228,22.58201058,84.44444444,4088.70614,3113.541667,7159.265351,1689.84127,26.98412698,90.47619048,4599.122807,7478.947368,77.83265913,2922.807018,0.009468345,16,16,1,4599.122807,1,20.31746032,80,3911.403509,1.967473573,3.702191679,,200.9171224,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[77.83265913],hyemalis,47.981821,-77.420178
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15229_44k seg 1.gzip,15229,27.17460317,87.64790765,4001.275917,3129.904306,7088.197767,1235.873016,29.52380952,89.84126984,4169.298246,7135.087719,74.26472347,3008.77193,0.008900591,11,11,1,4169.298246,1,23.80952381,79.36507937,3911.403509,1.687822395,2.890299831,,75.56737645,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[74.26472347],hyemalis,35.612096,-83.489556
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15231_44k-2 seg 1.gzip,15231,27.3015873,131.3227513,2841.617934,3701.267057,6499.902534,1400.31746,32.06349206,139.3650794,3051.754386,6791.22807,80.03122017,3610.526316,0.006427114,9,9,1,3223.684211,1,25.07936508,126.3492063,2450,2.423653372,3.671439208,,221.7291197,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[80.03122017],hyemalis,35.612096,-83.489556
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15232_44k seg 1.gzip,15232,30.90702948,56.23280423,2785.263158,4154.97076,6897.251462,1276.190476,34.6031746,61.26984127,3438.596491,8983.333333,77.80578773,3911.403509,0.011753731,15,5,3,5114.912281,0.857142857,27.93650794,33.33333333,2492.982456,1.979044598,7.656621887,,287.0507316,53.5,"[0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",[77.80578773],hyemalis,64.8666667,-147.8666667
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15233_44k seg 1.gzip,15233,20.61728395,79.49874687,1979.455217,3807.34072,5743.813481,1881.587302,26.98412698,83.17460317,2364.035088,6146.491228,73.77614148,3739.473684,0.010097857,19,19,1,2450,1,18.0952381,66.66666667,1547.368421,2.093007958,3.603039862,,173.4002729,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[73.77614148],hyemalis,60.5833333,-137.2333333
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15234_44k seg 1.gzip,15234,17.98412698,64.80725624,3577.777778,2464.327485,5999.122807,1720.634921,21.26984127,69.84126984,3782.45614,6189.473684,73.60734293,2321.052632,0.012204797,21,21,1,3911.403509,1,16.19047619,63.17460317,3309.649123,1.528657701,1.520120251,,120.7376825,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[73.60734293],hyemalis,60.5833333,-137.2333333
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15235_44k-2 seg 1.gzip,15235,47.22222222,130.0529101,4197.953216,2593.274854,6748.245614,1548.253968,54.6031746,142.5396825,4298.245614,6834.210526,73.69252295,2535.964912,0.005813,9,9,1,4341.22807,1,42.53968254,119.6825397,4126.315789,3.975050868,6.762351874,,64.47368421,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",[73.69252295],hyemalis,61.8333333,-145.1666667
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15237_44k seg 1.gzip,15237,26.34920635,164.3537415,2100,2959.649123,5016.666667,1308.571429,43.17460317,171.4285714,2192.105263,5114.912281,64.64399509,2836.842105,0.005349345,7,3.5,2,2321.052632,0.166666667,14.6031746,156.1904762,2020.175439,10.73748224,5.615591816,0.728698038,62.91987312,53.5,"[0, 1, 0, 1, 0, 1, 1]",[64.12872776 65.15926241],aikeni,44.328151,-103.98815
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15238_44k seg 1.gzip,15238,36.9047619,150.1587302,2445.224172,3056.530214,5458.77193,1646.666667,40.31746032,173.6507937,2707.894737,5802.631579,78.20922055,3008.77193,0.005465587,9,4.5,2,2836.842105,0.875,29.20634921,140,2149.122807,3.964170234,10.66803657,2.087227323,223.8024761,53.5,"[0, 0, 0, 0, 0, 0, 6, 6, 6]",[79.68511315 76.73332796],aikeni,44.328151,-103.98815
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15239_44k seg 1.gzip,15239,26.30952381,78.71148459,2321.052632,2943.034056,5221.104231,1759.047619,33.01587302,82.85714286,2450,5329.824561,87.93664149,2836.842105,0.009664321,17,17,1,2535.964912,1,24.12698413,75.23809524,2192.105263,2.195990299,1.528558194,,64.47368421,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[87.93664149],aikeni,44.328151,-103.98815
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15240_44k seg 1.gzip,15240,35.33333333,132.6406926,2961.881978,2528.14992,5447.049442,1812.380952,38.41269841,136.1904762,3309.649123,5845.614035,61.00387656,2450,0.006069364,11,5.5,2,3438.596491,0.7,31.74603175,121.2698413,2793.859649,2.127221024,4.254011328,10.29147037,139.2187694,53.5,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",[53.72670807 68.28104505],dorsalis,33.13228,-106.029927
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_noisy_15244_44k seg 1.gzip,15244,34.34920635,73.1547619,1904.660088,3347.258772,5208.936404,1685.714286,44.44444444,77.14285714,2106.140351,5372.807018,70.8349832,3180.701754,0.009491525,16,16,1,2235.087719,1,31.11111111,65.07936508,1805.263158,3.580009847,2.786833312,,96.39161192,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[70.8349832],oreganus,46.86583,-117.167208
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15245_44k-2 seg 1.gzip,15245,26.26102293,48.5380117,2078.993536,4669.252078,6705.263158,1394.920635,30.47619048,110.1587302,3610.526316,6963.157895,64.25798812,3137.719298,0.013620847,19,4.75,4,3868.421053,0.777777778,22.85714286,22.53968254,1246.491228,2.404935064,34.97540914,15.97534763,721.8281162,53.5,"[0, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 13, 5, 5, 5, 5, 5]",[75.55426476 52.96171147],oreganus,37.931832,-119.185775
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15248_44k seg 1.gzip,15248,28.65079365,56.30252101,2710.423117,3524.561404,6192.002064,1415.555556,32.6984127,59.68253968,2879.824561,6404.385965,76.76726319,3395.614035,0.012009419,17,17,1,3051.754386,1,26.34920635,52.38095238,2535.964912,2.088171505,1.777994518,,110.0789306,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[76.76726319],oreganus,36.028212,-121.506456
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15249_44k-2 seg 1.gzip,15249,26.34920635,136.8253968,2464.327485,3128.167641,5549.512671,1442.222222,30.47619048,141.5873016,2578.947368,5630.701754,73.68064275,3094.736842,0.00624037,9,4.5,2,2578.947368,0.875,23.80952381,130.1587302,2235.087719,2.301782774,3.984095364,,103.0683091,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1]",[73.68064275],oreganus,37.864775,-119.537913
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_15250_44k-2 seg 1.gzip,15250,34.31746032,100.6926407,3649.601276,3337.001595,6943.620415,1450.793651,40.63492063,104.1269841,4470.175439,7736.842105,69.34306977,3266.666667,0.007582057,11,11,1,4513.157895,1,31.11111111,97.77777778,3395.614035,2.957099262,2.031836217,,292.4415544,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[69.34306977],oreganus,36.51455,-121.943334
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-20829-bout1.gzip,20829,16.43174603,44.004884,2289.642375,3754.352227,6001.012146,1554.920635,19.04761905,52.06349206,3051.754386,6103.508772,75.9861924,3008.77193,0.016721111,26,26,1,3137.719298,1,13.33333333,21.9047619,1848.245614,1.408679856,4.905004914,,456.9191071,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.9861924],hyemalis,35.5778,-83.4798
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-20829-bout2.gzip,20829,15.68783069,45.35873016,2367.473684,3830.596491,6155.087719,1510.47619,17.77777778,49.20634921,3180.701754,6232.45614,76.88673478,3094.736842,0.016551072,25,25,1,3180.701754,1,14.28571429,44.12698413,2235.087719,0.967972972,1.093280975,,181.9026482,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[76.88673478],hyemalis,35.5778,-83.4798
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-20829-bout3.gzip,20829,14.90793651,46.2026862,2802.125506,3342.712551,6101.855601,1573.968254,19.68253968,63.17460317,3352.631579,6447.368421,77.29616306,2922.807018,0.016518758,26,13,2,3567.54386,0.96,8.571428571,27.3015873,1719.298246,2.503847715,5.736978411,,450.3149046,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[77.29616306],hyemalis,35.5778,-83.4798
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-20830-bout1.gzip,20830,16.95238095,137.7489177,3497.208931,2918.899522,6373.125997,1684.761905,32.6984127,157.1428571,3782.45614,6662.280702,68.00750095,2793.859649,0.006529112,11,5.5,2,3911.403509,0.9,9.206349206,125.7142857,2965.789474,8.379455801,10.22937199,,280.0614457,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[68.00750095],hyemalis,35.5778,-83.4798
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-22066-bout1.gzip,22066,33.70851371,116.4814815,4147.807018,2693.567251,6798.391813,1768.571429,44.76190476,142.2222222,4255.263158,6920.175439,75.76837674,2578.947368,0.006785137,12,12,1,4384.210526,1,22.22222222,91.42857143,4040.350877,7.006915465,11.50404638,,72.15654548,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.76837674],oreganus,37.8328,-119.4909
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-22066-bout2.gzip,22066,37.86435786,109.6825397,3549.634503,2722.222222,6228.874269,1732.698413,51.11111111,119.047619,3911.403509,6619.298246,74.90429766,2621.929825,0.006925614,12,12,1,4040.350877,1,24.76190476,89.20634921,3309.649123,7.860064756,7.669983657,,162.3414509,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[74.90429766],oreganus,37.8328,-119.4909
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_Junco-hyemalis-22066-bout3.gzip,22066,34.39153439,111.047619,4190.789474,2699.298246,6847.105263,1420,43.80952381,124.4444444,4298.245614,6963.157895,76.07847637,2621.929825,0.007042254,10,10,1,4384.210526,1,22.85714286,88.88888889,4083.333333,6.056756834,8.868457244,,73.75524516,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[76.07847637],oreganus,37.8328,-119.4909
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_23007_44k seg 1.gzip,23007,21.60110421,48.65079365,2641.630117,3349.049708,5947.697368,1664.444444,26.66666667,49.84126984,3567.54386,6146.491228,78.57573158,2407.017544,0.014419226,24,24,1,3782.45614,1,19.04761905,45.3968254,2407.017544,1.726847941,1.03081659,,240.1468703,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[78.57573158],oreganus,39.409381,-123.352378
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_26764_44k seg 1.gzip,26764,32.85714286,127.965368,3501.116427,3153.349282,6611.483254,1736.190476,57.46031746,132.0634921,3739.473684,6834.210526,75.04384259,3094.736842,0.00633571,11,11,1,3782.45614,1,27.93650794,116.1904762,2965.789474,8.954469593,4.19349229,,205.5654884,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[75.04384259],hyemalis,36.107098,-82.110165
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_27112_44k-2 seg 1.gzip,27112,26.37566138,45.57460317,1671.157895,4119.438596,5747.614035,1772.380952,30.15873016,51.42857143,1848.245614,5931.578947,82.42154729,3911.403509,0.01410532,25,12.5,2,2063.157895,0.625,21.9047619,40.31746032,1332.45614,1.938773108,2.379329253,1.946466525,109.105471,53.5,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]",[83.79790697 81.04518761],hyemalis,42.302488,-76.725205
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_XC30894.gzip,30894,42.875,46.375,1922.02729,4440.545809,6315.789474,1028.125,52.5,54.83333333,2198.830409,6643.274854,55.00755688,4350.877193,0.011671733,12,3,4,2339.181287,0.181818182,35.58333333,31.79166667,1590.643275,6.618970002,7.212218694,1.301973694,162.6249795,53.5,"[0, 1, 1, 1, 4, 1, 4, 1, 4, 1, 10, 4]",[54.08692245 55.92819131],hyemalis,42.926012,-83.19191
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_XC31262.gzip,31262,19.12239583,76.65686275,1937.392501,3767.45786,5658.066735,1609.125,29.45833333,90.125,2152.046784,5941.520468,57.88351752,3368.421053,0.010564748,17,8.5,2,2619.883041,0.9375,12.83333333,67.95833333,1309.94152,5.18911942,5.660546048,,192.225219,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[57.88351752],hyemalis,44.5598,-84.0578
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_XC35301.gzip,35301,28.51095994,37.2005772,1981.100478,4270.893142,6209.011164,1417.142857,31.74603175,42.85714286,2149.122807,6318.421053,68.9866441,4126.315789,0.015524194,22,11,2,2235.087719,0.952380952,21.9047619,25.07936508,1117.54386,1.922192855,3.391864708,,205.4565218,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[68.9866441],oreganus,47.7839,-122.2739
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_36934_44k seg 1.gzip,36934,28.74603175,51.74603175,1985.380117,3876.608187,5819.005848,1661.587302,32.06349206,57.14285714,2106.140351,5931.578947,76.36334745,3825.438596,0.012638517,21,10.5,2,2149.122807,0.95,25.07936508,48.57142857,1719.298246,1.95281899,1.967229636,,88.73462106,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[76.36334745],hyemalis,42.362092,-76.679595
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_38508_44k-2 seg 1.gzip,38508,41.66666667,63.53741497,4099.707602,4026.023392,8082.748538,2167.619048,47.93650794,68.25396825,4556.140351,8467.54386,72.69233593,3653.508772,0.009688049,21,21,1,4857.017544,1,37.77777778,53.01587302,3825.438596,2.69152396,3.445995868,,165.6226148,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[72.69233593],hyemalis,42.2666667,-76.65
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_38510_44k-2 seg 1.gzip,38510,42,95.20923521,2469.53748,3419.059011,5845.614035,1467.301587,52.06349206,103.8095238,2621.929825,5931.578947,72.09534729,3309.649123,0.007496755,11,5.5,2,2664.912281,0.9,29.52380952,63.49206349,2364.035088,6.075309131,11.35909619,,92.91299202,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[72.09534729],hyemalis,42.2666667,-76.65
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_42250_44k seg 1.gzip,42250,24.95238095,42.31292517,2396.783626,3612.573099,5966.374269,1387.619048,31.11111111,48.88888889,2707.894737,6232.45614,80.5575438,3266.666667,0.015133837,21,21,1,3008.77193,1,17.77777778,33.65079365,2149.122807,3.14843012,3.084667105,,135.1760742,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[80.5575438],oreganus,43.296121,-124.334697
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_44381_44k seg 1.gzip,44381,28.13051146,49.94152047,2909.23361,3212.373038,6078.624192,1455.238095,34.6031746,53.96825397,3309.649123,6404.385965,84.98129271,3008.77193,0.013056283,19,19,1,3438.596491,1,23.17460317,47.3015873,2535.964912,2.801912258,1.829961723,,223.8266122,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[84.98129271],oreganus,39.66765,-120.4262167
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_44556_44k seg 1.gzip,44556,24.27637722,52.87477954,2808.187135,3070.8577,5836.062378,1364.444444,27.3015873,55.87301587,3051.754386,5974.561404,86.44807474,2879.824561,0.013192182,18,18,1,3137.719298,1,19.04761905,50.79365079,2621.929825,2.094148487,1.213611353,,102.141536,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[86.44807474],oreganus,39.66765,-120.4262167
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_44603_44k seg 1.gzip,44603,22.7047619,32.2954823,3104.65587,3217.071525,6278.744939,1407.301587,34.6031746,33.96825397,3567.54386,6576.315789,81.47689142,2965.789474,0.018475073,26,26,1,3653.508772,1,13.33333333,30.79365079,2836.842105,3.953538854,0.8008949,,165.4942641,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[81.47689142],oreganus,39.324005,-120.598891
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_44616_44k-2 s2.gzip,44616,22.25957049,70.49382716,2746.101365,3827.826511,6530.945419,1647.301587,25.71428571,73.33333333,2965.789474,6619.298246,82.09100182,3567.54386,0.010926961,18,18,1,3094.736842,1,19.04761905,67.61904762,2492.982456,2.069229974,1.413331816,,119.6707073,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[82.09100182],oreganus,39.321516,-120.599116
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_44616_44k-2 s3.gzip,44616,21.62257496,71.0609858,2834.579871,3748.522622,6540.120037,1739.365079,29.84126984,74.6031746,3094.736842,6748.245614,78.31312625,3610.526316,0.010923526,19,9.5,2,3180.701754,0.944444444,18.73015873,64.12698413,2450,2.429663898,2.323861464,,140.7260203,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[78.31312625],oreganus,39.321516,-120.599116
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_44616_44k-2 seg 1.gzip,44616,25.03401361,68.99470899,2246.549708,3836.900585,6040.467836,1385.396825,33.01587302,75.23809524,2879.824561,6318.421053,60.9016676,3481.578947,0.010827223,15,7.5,2,2879.824561,0.928571429,17.14285714,57.46031746,1547.368421,3.990136769,4.549561372,,425.9592281,53.5,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[60.9016676],oreganus,39.321516,-120.599116
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_44910_44k seg 1.gzip,44910,27.46031746,78.98412698,3599.064327,2756.608187,6312.690058,1569.206349,30.79365079,84.12698413,3911.403509,6662.280702,77.09914935,2535.964912,0.009558972,15,15,1,4169.298246,1,24.44444444,76.82539683,3438.596491,1.715235119,1.632904994,,158.7333157,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[77.09914935],oreganus,42.865804,-123.910508
/Users/sarahhourihan/Box/Sarah_Nicole/Junco gzips for paper pt3/SegSyllsOutput_45292_44k-2 seg 1.gzip,45292,30.75630252,57.5308642,2827.290448,3579.483431,6363.791423,1558.412698,34.92063492,65.71428571,3137.719298,6576.315789,74.34027687,3481.578947,0.011550214,18,18,1,3137.719298,1,24.76190476,54.28571429,2664.912281,2.516967748,3.186821595,,137.9506083,53.5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[74.34027687],oreganus,48.1,-124.35
